Date,Open,High,Low,Close,Adj Close,Volume
1990-01-22,241.759003,241.759003,241.759003,241.759003,92.039444,3209762
1990-01-23,239.266998,239.266998,239.266998,239.266998,91.090752,5884429
1990-01-24,238.020996,238.020996,238.020996,238.020996,90.616394,2894048
1990-01-25,236.774994,236.774994,236.774994,236.774994,90.142029,2562143
1990-01-26,241.759003,241.759003,241.759003,241.759003,92.039444,2275571
1990-01-29,246.744995,246.744995,246.744995,246.744995,93.937683,1123619
1990-01-30,246.744995,246.744995,246.744995,246.744995,93.937683,1170571
1990-01-31,250.483002,250.483002,250.483002,250.483002,95.360764,3591857
1990-02-01,252.352997,252.352997,252.352997,252.352997,96.072693,2197857
1990-02-02,257.959991,257.959991,257.959991,257.959991,98.207306,5710381
1990-02-05,257.959991,257.959991,257.959991,257.959991,98.207306,2186524
1990-02-06,254.220993,254.220993,254.220993,254.220993,96.783875,1186762
1990-02-07,255.468002,255.468002,255.468002,255.468002,97.258591,5954048
1990-02-08,257.959991,257.959991,257.959991,257.959991,98.207306,3376524
1990-02-09,256.713989,256.713989,256.713989,256.713989,97.732941,2387286
1990-02-12,254.220993,254.220993,254.220993,254.220993,96.783875,629000
1990-02-13,251.729004,251.729004,251.729004,251.729004,95.835136,4728429
1990-02-14,252.975998,252.975998,252.975998,252.975998,96.309914,2622857
1990-02-15,259.205994,259.205994,259.205994,259.205994,98.681686,4713857
1990-02-16,262.945007,262.945007,262.945007,262.945007,100.105125,3472857
1990-02-19,256.713989,256.713989,256.713989,256.713989,97.732941,1541333
1990-02-20,254.220993,254.220993,254.220993,254.220993,96.783875,3174143
1990-02-21,252.975998,252.975998,252.975998,252.975998,96.309914,2309571
1990-02-22,254.220993,254.220993,254.220993,254.220993,96.783875,1062095
1990-02-23,252.352997,252.352997,252.352997,252.352997,96.072693,3986095
1990-02-26,255.468002,255.468002,255.468002,255.468002,97.258591,2256952
1990-02-27,255.468002,255.468002,255.468002,255.468002,97.258591,1708905
1990-02-28,258.584015,258.584015,258.584015,258.584015,98.444916,3209762
1990-03-01,256.713989,256.713989,256.713989,256.713989,97.732941,1722667
1990-03-02,255.468002,255.468002,255.468002,255.468002,97.258591,3338476
1990-03-05,249.237000,249.237000,249.237000,249.237000,94.886429,3460714
1990-03-06,246.744995,246.744995,246.744995,246.744995,93.937683,2055381
1990-03-07,246.744995,246.744995,246.744995,246.744995,93.937683,1523524
1990-03-08,247.990005,247.990005,247.990005,247.990005,94.411667,1986571
1990-03-09,243.005997,243.005997,243.005997,243.005997,92.514236,3189524
1990-03-12,240.514008,240.514008,240.514008,240.514008,91.565498,1903190
1990-03-13,238.020996,238.020996,238.020996,238.020996,90.616394,1521905
1990-03-14,236.774994,236.774994,236.774994,236.774994,90.142029,1980905
1990-03-15,239.891006,239.891006,239.891006,239.891006,91.328316,3497143
1990-03-16,243.628998,243.628998,243.628998,243.628998,92.751366,3593476
1990-03-19,240.514008,240.514008,240.514008,240.514008,91.565498,1544571
1990-03-20,240.514008,240.514008,240.514008,240.514008,91.565498,5774333
1990-03-21,239.266998,239.266998,239.266998,239.266998,91.090752,2197857
1990-03-22,240.514008,240.514008,240.514008,240.514008,91.565498,1262857
1990-03-23,244.251999,244.251999,244.251999,244.251999,92.988602,970619
1990-03-26,246.744995,246.744995,246.744995,246.744995,93.937683,2817143
1990-03-27,243.005997,243.005997,243.005997,243.005997,92.514236,1429619
1990-03-28,244.251999,244.251999,244.251999,244.251999,92.988602,1109048
1990-03-29,243.005997,243.005997,243.005997,243.005997,92.514236,1692714
1990-03-30,245.498001,245.498001,245.498001,245.498001,93.462982,3899476
1990-04-02,244.251999,244.251999,244.251999,244.251999,92.988602,2599381
1990-04-03,244.875000,244.875000,244.875000,244.875000,93.225754,1637667
1990-04-04,245.498001,245.498001,245.498001,245.498001,93.462982,1534857
1990-04-05,249.237000,249.237000,249.237000,249.237000,94.886429,2961238
1990-04-06,247.367004,247.367004,247.367004,247.367004,94.174515,2817952
1990-04-09,251.729004,251.729004,251.729004,251.729004,95.835136,2328190
1990-04-10,249.237000,249.237000,249.237000,249.237000,94.886429,1075048
1990-04-11,248.613007,248.613007,248.613007,248.613007,94.648872,1381857
1990-04-12,247.990005,247.990005,247.990005,247.990005,94.411667,900190
1990-04-13,247.990005,247.990005,247.990005,247.990005,94.411667,0
1990-04-16,247.990005,247.990005,247.990005,247.990005,94.411667,0
1990-04-17,247.990005,247.990005,247.990005,247.990005,94.411667,892905
1990-04-18,250.483002,250.483002,250.483002,250.483002,95.360764,2559714
1990-04-19,247.990005,247.990005,247.990005,247.990005,94.411667,2690048
1990-04-20,244.251999,244.251999,244.251999,244.251999,92.988602,2181667
1990-04-23,241.759003,241.759003,241.759003,241.759003,92.039444,2169524
1990-04-24,239.891006,239.891006,239.891006,239.891006,91.328316,3126381
1990-04-25,238.020996,238.020996,238.020996,238.020996,90.616394,2025429
1990-04-26,234.283005,234.283005,234.283005,234.283005,89.193283,5195524
1990-04-27,228.052002,228.052002,228.052002,228.052002,86.821114,2178429
1990-04-30,230.544006,230.544006,230.544006,230.544006,87.769836,1944476
1990-05-01,231.789993,231.789993,231.789993,231.789993,88.244202,1075048
1990-05-02,235.528000,235.528000,235.528000,235.528000,89.667297,3234048
1990-05-03,233.660004,233.660004,233.660004,233.660004,88.956123,1023238
1990-05-04,237.397995,237.397995,237.397995,237.397995,90.379234,1446619
1990-05-07,237.397995,237.397995,237.397995,237.397995,90.379234,0
1990-05-08,241.759003,241.759003,241.759003,241.759003,92.039444,2029476
1990-05-09,239.266998,239.266998,239.266998,239.266998,91.090752,778762
1990-05-10,241.759003,241.759003,241.759003,241.759003,92.039444,2204333
1990-05-11,246.744995,246.744995,246.744995,246.744995,93.937683,4211952
1990-05-14,252.352997,252.352997,252.352997,252.352997,96.072693,3591857
1990-05-15,253.598007,253.598007,253.598007,253.598007,96.546692,3282619
1990-05-16,254.843994,254.843994,254.843994,254.843994,97.021034,3588619
1990-05-17,269.175995,269.175995,269.175995,269.175995,102.477333,11566476
1990-05-18,266.683014,266.683014,266.683014,266.683014,101.528252,5071667
1990-05-21,270.420990,270.420990,270.420990,270.420990,102.951294,1657095
1990-05-22,274.783997,274.783997,274.783997,274.783997,104.612312,4710619
1990-05-23,275.407013,275.407013,275.407013,275.407013,104.849533,6305381
1990-05-24,271.667999,271.667999,271.667999,271.667999,103.426064,2511143
1990-05-25,272.290985,272.290985,272.290985,272.290985,103.663246,3601571
1990-05-28,272.290985,272.290985,272.290985,272.290985,103.663246,0
1990-05-29,271.667999,271.667999,271.667999,271.667999,103.426064,2805000
1990-05-30,277.898987,277.898987,277.898987,277.898987,105.798225,3894619
1990-05-31,276.652008,276.652008,276.652008,276.652008,105.323486,2802571
1990-06-01,279.144989,279.144989,279.144989,279.144989,106.272629,1740476
1990-06-04,276.652008,276.652008,276.652008,276.652008,105.323486,1894286
1990-06-05,277.898987,277.898987,277.898987,277.898987,105.798225,2035952
1990-06-06,279.144989,279.144989,279.144989,279.144989,106.272629,2613952
1990-06-07,283.506989,283.506989,283.506989,283.506989,107.933258,3190333
1990-06-08,284.130005,284.130005,284.130005,284.130005,108.170425,2339524
1990-06-11,282.881989,282.881989,282.881989,282.881989,107.695313,1262048
1990-06-12,290.360992,290.360992,290.360992,290.360992,110.542572,1689476
1990-06-13,306.561005,306.561005,306.561005,306.561005,116.710106,12697381
1990-06-14,304.069000,304.069000,304.069000,304.069000,115.761337,4643429
1990-06-15,292.230011,292.230011,292.230011,292.230011,111.254189,4986667
1990-06-18,289.114014,289.114014,289.114014,289.114014,110.067848,993286
1990-06-19,286.622986,286.622986,286.622986,286.622986,109.119537,5075714
1990-06-20,292.854004,292.854004,292.854004,292.854004,111.491722,1853000
1990-06-21,296.592010,296.592010,296.592010,296.592010,112.914818,1247476
1990-06-22,299.084991,299.084991,299.084991,299.084991,113.863930,1329238
1990-06-25,305.316010,305.316010,305.316010,305.316010,116.236145,2949905
1990-06-26,304.069000,304.069000,304.069000,304.069000,115.761337,4525238
1990-06-27,299.084991,299.084991,299.084991,299.084991,113.863930,1706476
1990-06-28,292.854004,292.854004,292.854004,292.854004,111.491722,9741810
1990-06-29,292.854004,292.854004,292.854004,292.854004,111.491722,6186381
